GVKEY,TGT_START,GROUND_TRUTH,PREDICTIONS
111864.0,2006-12-01T00:00:00.000000000,"[0.7734025120735168, 0.8614109754562378, 1.0374282598495483, 0.9714217185974121]","[0.36493533849716187, 0.35135722160339355, 0.35233795642852783, 0.34913283586502075]"
111864.0,2007-03-01T00:00:00.000000000,"[0.8614109754562378, 1.0374282598495483, 0.9714217185974121, 1.0594303607940674]","[0.5821530222892761, 0.5142723917961121, 0.5081058740615845, 0.5485185980796814]"
111864.0,2007-06-01T00:00:00.000000000,"[1.0374282598495483, 0.9714217185974121, 1.0594303607940674, 1.0594303607940674]","[0.6745030283927917, 0.5987406373023987, 0.5914306044578552, 0.6360515356063843]"
111864.0,2007-09-01T00:00:00.000000000,"[0.9714217185974121, 1.0594303607940674, 1.0594303607940674, 1.2134451866149902]","[0.7589156031608582, 0.7098483443260193, 0.7065073847770691, 0.7166117429733276]"
111864.0,2007-12-01T00:00:00.000000000,"[1.0594303607940674, 1.0594303607940674, 1.2134451866149902, 1.1914430856704712]","[0.8167632222175598, 0.7578915357589722, 0.754932701587677, 0.7757604718208313]"
111864.0,2008-03-01T00:00:00.000000000,"[1.0594303607940674, 1.2134451866149902, 1.1914430856704712, 1.2134451866149902]","[0.8733121752738953, 0.7815739512443542, 0.771734893321991, 0.8310163021087646]"
111864.0,2008-06-01T00:00:00.000000000,"[1.2134451866149902, 1.1914430856704712, 1.2134451866149902, 1.147438883781433]","[0.927785336971283, 0.8308060169219971, 0.8202430605888367, 0.8852317333221436]"
111864.0,2008-09-01T00:00:00.000000000,"[1.1914430856704712, 1.2134451866149902, 1.147438883781433, 1.3454581499099731]","[0.8832544088363647, 0.8599127531051636, 0.858739972114563, 0.8491048812866211]"
111864.0,2008-12-01T00:00:00.000000000,"[1.2134451866149902, 1.147438883781433, 1.3454581499099731, 1.455468773841858]","[0.9764614105224609, 0.9383642673492432, 0.9380121231079102, 0.9409375190734863]"
111864.0,2009-03-01T00:00:00.000000000,"[1.147438883781433, 1.3454581499099731, 1.455468773841858, 1.5654793977737427]","[1.026599407196045, 0.971711277961731, 0.9683003425598145, 0.9911847114562988]"
111864.0,2009-06-01T00:00:00.000000000,"[1.3454581499099731, 1.455468773841858, 1.5654793977737427, 1.6314857006072998]","[1.0347095727920532, 0.9809378385543823, 0.9778698682785034, 1.0038070678710938]"
111864.0,2009-09-01T00:00:00.000000000,"[1.455468773841858, 1.5654793977737427, 1.6314857006072998, 1.9175138473510742]","[1.2076830863952637, 1.1319248676300049, 1.124772548675537, 1.1623831987380981]"
111864.0,2009-12-01T00:00:00.000000000,"[1.5654793977737427, 1.6314857006072998, 1.9175138473510742, 1.9175138473510742]","[1.30452299118042, 1.2430871725082397, 1.2415039539337158, 1.2575364112854004]"
