GVKEY,TGT_START,GROUND_TRUTH,PREDICTIONS
10499.0,2010-03-01T00:00:00.000000000,"[2.269547939300537, 2.379558563232422, 2.775597333908081, 2.0935308933258057]","[1.231680154800415, 1.365175485610962, 1.5112605094909668, 1.4720615148544312]"
10499.0,2010-06-01T00:00:00.000000000,"[2.379558563232422, 2.775597333908081, 2.0935308933258057, 1.9835201501846313]","[1.781590223312378, 1.6693205833435059, 1.5456368923187256, 1.4371280670166016]"
10499.0,2010-09-01T00:00:00.000000000,"[2.775597333908081, 2.0935308933258057, 1.9835201501846313, 2.2915501594543457]","[2.413505792617798, 1.5348916053771973, 1.459761142730713, 1.6158064603805542]"
10499.0,2010-12-01T00:00:00.000000000,"[2.0935308933258057, 1.9835201501846313, 2.2915501594543457, 2.577577829360962]","[2.05660343170166, 1.5884263515472412, 1.6711640357971191, 1.983885407447815]"
10499.0,2011-03-01T00:00:00.000000000,"[1.9835201501846313, 2.2915501594543457, 2.577577829360962, 1.7634987831115723]","[1.66941237449646, 1.7732596397399902, 1.7981305122375488, 1.3463963270187378]"
10499.0,2011-06-01T00:00:00.000000000,"[2.2915501594543457, 2.577577829360962, 1.7634987831115723, 2.027524471282959]","[2.148118019104004, 1.9681291580200195, 1.6500296592712402, 1.5394070148468018]"
10499.0,2011-09-01T00:00:00.000000000,"[2.577577829360962, 1.7634987831115723, 2.027524471282959, 2.5555758476257324]","[3.0423176288604736, 1.8480026721954346, 1.65962553024292, 1.8724114894866943]"
10499.0,2011-12-01T00:00:00.000000000,"[1.7634987831115723, 2.027524471282959, 2.5555758476257324, 2.4895694255828857]","[2.499861240386963, 1.941685676574707, 1.9963722229003906, 2.4497623443603516]"
10499.0,2012-03-01T00:00:00.000000000,"[2.027524471282959, 2.5555758476257324, 2.4895694255828857, 2.9076099395751953]","[1.8321534395217896, 2.104215145111084, 2.066647529602051, 1.5970807075500488]"
10499.0,2012-06-01T00:00:00.000000000,"[2.5555758476257324, 2.4895694255828857, 2.9076099395751953, 3.369654893875122]","[2.415123462677002, 2.3280386924743652, 1.9786934852600098, 2.0177297592163086]"
10499.0,2012-09-01T00:00:00.000000000,"[2.4895694255828857, 2.9076099395751953, 3.369654893875122, 3.8096976280212402]","[3.1412062644958496, 2.1433820724487305, 2.0907201766967773, 2.508547067642212]"
10499.0,2012-12-01T00:00:00.000000000,"[2.9076099395751953, 3.369654893875122, 3.8096976280212402, 3.8537018299102783]","[2.248624801635742, 2.083740234375, 2.316237449645996, 2.971618175506592]"
10499.0,2013-03-01T00:00:00.000000000,"[3.369654893875122, 3.8096976280212402, 3.8537018299102783, 4.2937445640563965]","[2.2426981925964355, 2.6176652908325195, 2.7143585681915283, 2.3931894302368164]"
